Year,TotalHomeless,Population,Unemployment,Unsheltered_perc_tot,TotalBeds_perc_tot,Emergency_perc_tot,Transitional_perc_tot,SafeHaven_perc_tot,PermanentSupportive_perc_tot,PermanentOther_perc_tot,RapidRehousing_perc_tot
2014,1981,930906,6.971428571,41.29227663,65.87582029,30.5906108,34.52801615,0.757193337,124.3816254,0,9.742554266
2019,188,345778,6.966666667,9.042553191,112.2340426,50.53191489,61.70212766,0,42.0212766,0,64.36170213
2018,187,349150,6.858333333,4.278074866,145.4545455,58.82352941,86.63101604,0,50.26737968,0,59.89304813
2017,185,351892,7.116666667,13.51351351,134.5945946,54.59459459,80,0,54.05405405,0,70.81081081
2016,188,354090,8.391666667,6.914893617,148.4042553,56.38297872,92.0212766,0,61.70212766,0,62.23404255
2015,191,354916,9.2,10.9947644,151.8324607,38.7434555,113.0890052,0,62.82722513,0,47.64397906
2014,220,355541,9.266666667,17.27272727,133.6363636,53.18181818,76.81818182,3.636363636,44.54545455,0,60.90909091
2019,114,297159,5.5625,16.66666667,84.21052632,42.10526316,42.10526316,0,165.7894737,0,28.07017544
2018,177,299496,5.8625,29.94350282,84.18079096,36.15819209,48.02259887,0,153.1073446,0,16.94915254
2017,159,303087,6.3125,38.36477987,84.27672956,40.88050314,43.39622642,0,144.0251572,0,11.32075472
2016,167,305981,7.45,32.33532934,72.45508982,29.34131737,43.11377246,0,215.5688623,0,0
2015,154,306370,7.8,15.58441558,108.4415584,62.98701299,45.45454545,0,153.2467532,0,3.246753247
2014,141,308764,7.2375,9.219858156,104.2553191,36.87943262,67.37588652,0,198.5815603,0,0
2019,6242,803907,2.7,1.938481256,98.26978533,89.36238385,8.250560718,0.656840756,87.90451778,63.98590195,13.96988145
2018,6188,803147,3.1,2.634130575,96.76793794,86.70006464,9.098254686,0.969618617,78.53910795,43.98836458,19.10148675
2017,6135,800806,3.5,3.031784841,96.25101874,84.72697637,10.56234719,0.961695192,77.42461288,51.89894051,15.22412388
2016,6240,792576,3.7,2.676282051,100.6570513,83.63782051,16.58653846,0.432692308,82.53205128,43.97435897,2.211538462
2015,6492,782591,4.4,2.141096734,98.02834258,79.80591497,17.80653112,0.415896488,78.45040049,20.62538509,1.309303758
2014,5987,773630,5.3,3.006514114,103.373977,80.99214966,21.93085018,0.450977117,100.9186571,0,0.851845666
2019,371,212990,4,10.2425876,82.74932615,69.54177898,13.20754717,0,68.73315364,8.894878706,14.55525606
2018,358,213471,4.4,10.89385475,82.40223464,70.11173184,12.29050279,0,76.53631285,6.424581006,19.27374302
2017,324,213581,4.8,12.03703704,92.90123457,79.62962963,13.27160494,0,89.50617284,9.87654321,20.0617284
2016,394,213559,5.1,17.00507614,81.21827411,69.03553299,12.18274112,0,63.70558376,6.345177665,16.49746193
2015,362,213877,6.1,12.98342541,84.80662983,69.06077348,15.74585635,0,65.74585635,6.906077348,19.61325967
2014,381,214289,7.2,22.57217848,78.47769029,64.56692913,13.91076115,0,70.07874016,0,4.724409449
2019,2443,466372,4.3,1.719197708,102.2922636,96.68440442,5.321326238,0.286532951,38.7228817,6.385591486,41.91567745
2018,3368,468388,4.8,1.306413302,73.84204276,70.19002375,3.444180523,0.20783848,27.10807601,4.809976247,27.37529691
2017,2311,467705,5.2,2.293379489,104.586759,98.87494591,5.40891389,0.302899178,41.15101688,7.009952402,56.0363479
2016,2385,467778,5.4,1.467505241,96.39412998,87.96645702,8.427672956,0,33.79454927,7.798742138,43.39622642
2015,3002,469113,6.4,0.333111259,71.38574284,64.02398401,7.128580946,0.233177881,26.04930047,2.431712192,65.08994004
2014,2690,469455,7.6,1.301115242,52.71375465,43.82899628,8.624535316,0.260223048,30.96654275,0,38.0669145
2019,1593,830622,3.3,10.608914,91.58819837,59.57313245,31.19899561,0.816070308,53.48399247,0.313873195,52.16572505
2018,1852,829054,3.7,9.179265659,78.34773218,51.07991361,26.56587473,0.701943844,49.94600432,2.267818575,40.76673866
2017,1507,825749,4,9.02455209,96.48307896,61.24751161,34.37292634,0.862641009,62.37558062,3.118779031,45.52090246
2016,1572,820320,4.3,4.198473282,87.59541985,55.59796438,31.17048346,0.82697201,56.87022901,2.544529262,48.7913486
2015,1682,818117,5.1,4.51843044,83.53151011,53.26991677,29.48870392,0.772889417,54.22116528,0,12.960761
2014,1796,815526,6.1,2.728285078,65.92427617,42.14922049,23.05122494,0.723830735,55.84632517,0,61.35857461
2019,546,355954,3.1,6.227106227,94.50549451,46.7032967,47.8021978,0,113.5531136,8.608058608,27.83882784
2018,651,357651,3.466666667,8.294930876,92.31950845,50.38402458,41.93548387,0,82.02764977,17.05069124,27.80337942
2017,557,358035,3.8,9.87432675,84.91921005,39.31777379,45.60143627,0,114.0035907,17.0556553,19.7486535
2016,653,359093,4.033333333,4.287901991,79.93874426,33.38437979,46.55436447,0,83.46094946,14.5482389,0.765696784
2015,781,359433,4.766666667,2.432778489,70.29449424,25.7362356,44.55825864,0,62.99615877,7.554417414,1.792573624
2014,753,361072,5.733333333,3.85126162,73.83798141,23.37317397,50.46480744,0,55.77689243,10.09296149,0
2019,760,789034,3.1,6.710526316,91.57894737,79.21052632,11.05263158,1.315789474,59.86842105,23.55263158,28.02631579
2018,732,788183,3.5,5.87431694,93.30601093,84.01639344,8.469945355,0.819672131,56.69398907,53.68852459,21.72131148
2017,747,784453,3.9,6.291834003,92.77108434,84.73895582,7.228915663,0.803212851,45.2476573,31.05756359,18.87550201
2016,1206,779847,4.1,5.058043118,94.7761194,86.06965174,8.208955224,0.497512438,41.79104478,0,0
2015,1577,776865,5,2.09258085,96.70259987,88.71274572,7.609384908,0.380469245,30.56436271,0,0
2014,1487,771653,6,4.976462677,41.29119032,32.81775387,7.733691997,0.739744452,29.32078009,0,0
2019,1088,521202,3.1,1.194852941,90.07352941,88.69485294,0,1.378676471,89.88970588,0,75.64338235
2018,1090,518422,3.6,2.018348624,90.18348624,88.80733945,0,1.376146789,81.28440367,0,70.64220183
2017,1109,515461,4,4.508566276,87.55635708,86.2037872,1.352569883,0,83.31830478,0,65.55455365
2016,1692,512207,4.2,2.245862884,58.03782506,54.43262411,3.605200946,0,46.39479905,0,40.30732861
2015,1803,509221,5,1.552967277,54.24292845,50.97060455,3.272323905,0,39.93344426,0,3.105934554
2014,1643,506513,6,2.434570907,12.4771759,12.4771759,0,0,19.84175289,0,0
2019,2829,735506,3.766666667,7.317073171,58.07705903,48.03817603,10.038883,0,40.50901379,9.402615765,14.56344998
2018,3213,731757,4.133333333,6.41145347,47.65017118,37.90849673,9.430438842,0.311235605,37.97074385,8.465608466,10.58201058
2017,2880,729115,4.3,7.048611111,56.45833333,45.79861111,10.65972222,0,39.79166667,10.9375,10.97222222
2016,3310,725494,4.466666667,4.108761329,45.74018127,37.73413897,8.006042296,0,29.87915408,4.98489426,3.172205438
2015,3444,722716,5.366666667,2.932636469,41.17305459,33.59465738,7.578397213,0,19.94773519,8.18815331,0
2014,4642,720375,6.366666667,2.175786299,23.95519173,15.10124946,8.595433003,0.258509263,15.20896165,0,0
2019,256,565217,3.9,13.28125,117.578125,98.046875,19.53125,0,28.515625,5.46875,0
2018,208,564092,4.4,20.19230769,105.7692308,81.73076923,24.03846154,0,37.98076923,3.846153846,0
2017,234,560941,4.9,15.38461538,96.15384615,72.64957265,23.5042735,0,33.76068376,2.564102564,0
2016,243,558070,5.1,11.11111111,100,69.95884774,30.04115226,0,37.03703704,0,0
2015,240,556863,6.1,17.08333333,101.25,70.83333333,30.41666667,0,37.5,0,0
2014,222,555090,7.4,6.306306306,110.8108108,76.57657658,34.23423423,0,38.73873874,0,0
2019,145,70416,5.1,25.51724138,85.51724138,60.68965517,24.82758621,0,57.24137931,0,13.10344828
2018,79,70941,5.3,30.37974684,156.9620253,111.3924051,45.56962025,0,94.93670886,0,0
2017,118,71352,5.7,25.42372881,98.30508475,67.79661017,30.50847458,0,53.38983051,32.20338983,19.49152542
2016,124,72053,6,32.25806452,105.6451613,64.51612903,41.12903226,0,66.12903226,27.41935484,9.677419355
2015,96,72462,6.8,19.79166667,136.4583333,83.33333333,53.125,0,85.41666667,31.25,14.58333333
2014,120,73020,7.5,12.5,109.1666667,66.66666667,42.5,0,97.5,0,6.666666667
2019,2294,593490,5,16.56495205,93.89712293,51.17698344,41.41238012,1.307759372,126.8962511,61.42109852,19.87794246
2018,2508,602443,5.6,21.77033493,89.59330144,50.19936204,38.19776715,1.196172249,110.8054226,56.18022329,14.79266348
2017,2669,610481,6.1,20.45710004,91.00786812,46.45934807,43.79917572,0.749344324,159.3106032,0,17.75946047
2016,2725,616226,6.4,12.36697248,100.9541284,42.97247706,57.24770642,0.733944954,148.440367,0,19.11926606
2015,2796,622522,7.4,12.05293276,89.59227468,31.90271817,56.25894134,1.430615165,119.7067239,1.537911302,8.619456366
2014,2567,623587,8.4,11.49201402,94.4292949,32.48928711,60.3817686,1.55823919,122.7892481,0,7.167900273
2019,228,255441,3.2,10.0877193,74.12280702,30.26315789,43.85964912,0,67.10526316,0,15.35087719
2018,190,253882,3.5,11.05263158,84.73684211,42.63157895,42.10526316,0,83.68421053,0,18.42105263
2017,189,251858,3.8,19.57671958,75.66137566,43.91534392,31.74603175,0,73.54497354,0,0
2016,179,250370,4.1,5.586592179,97.76536313,52.51396648,45.25139665,0,86.03351955,0,0
2015,210,249558,4.8,1.428571429,70.95238095,38.0952381,32.85714286,0,61.9047619,0,0
2014,223,249314,5.6,2.69058296,69.05829596,29.14798206,39.9103139,0,52.91479821,0,0
2019,302,579234,3,20.1986755,50.66225166,45.69536424,4.966887417,0,75.16556291,23.17880795,34.76821192
2018,366,575523,3.2,23.49726776,41.2568306,36.06557377,5.191256831,0,72.95081967,18.57923497,17.4863388
2017,376,571339,3.5,30.05319149,46.0106383,39.36170213,6.64893617,0,86.17021277,0,23.13829787
2016,390,567254,3.7,13.33333333,60,36.41025641,23.58974359,0,51.79487179,0,14.1025641
2015,335,563027,4.3,14.32835821,70.74626866,43.88059701,26.86567164,0,62.08955224,0,3.880597015
2014,384,559142,5,13.28125,63.28125,38.28125,25,0,52.60416667,0,7.552083333
2019,201,325690,2.7,35.82089552,56.21890547,56.21890547,0,0,47.26368159,13.93034826,0
2018,168,322621,2.9,25.5952381,59.52380952,59.52380952,0,0,45.83333333,21.42857143,0
2017,168,319251,3.1,31.54761905,58.33333333,58.33333333,0,0,61.30952381,1.19047619,0
2016,214,315416,3.2,4.205607477,49.53271028,35.51401869,14.01869159,0,45.79439252,0,0
2015,166,311297,3.7,25.90361446,64.45783133,42.77108434,21.68674699,0,54.21686747,0,0
2014,170,306909,4.3,12.94117647,67.05882353,43.52941176,23.52941176,0,38.23529412,10.58823529,0
2019,735,827370,3.6,33.87755102,79.18367347,68.84353741,10.34013605,0,78.50340136,0,22.99319728
2018,758,827859,3.9,37.73087071,77.176781,67.2823219,9.894459103,0,71.76781003,0,21.89973615
2017,609,828645,4.3,36.12479475,73.89162562,64.69622332,9.195402299,0,85.71428571,0,59.44170772
2016,763,828682,4.5,41.28440367,56.88073394,50.72083879,6.159895151,0,60.15727392,0,34.99344692
2015,745,827533,5.2,39.59731544,57.71812081,50.60402685,7.11409396,0,59.73154362,0,24.29530201
2014,569,824994,6,31.10720562,75.5711775,66.25659051,9.314586995,0,78.20738137,0,0
2019,144,168447,2.8,15.97222222,68.05555556,50.69444444,0,17.36111111,29.86111111,59.02777778,11.80555556
2018,173,168267,3.1,12.71676301,77.4566474,35.83815029,27.16763006,14.45086705,21.96531792,0,23.12138728
2017,147,167547,3.3,14.96598639,76.19047619,49.65986395,9.523809524,17.00680272,27.89115646,0,21.76870748
2016,136,167100,3.5,0,93.38235294,51.47058824,23.52941176,18.38235294,16.17647059,13.97058824,0
2015,140,167132,4.1,7.857142857,82.14285714,46.42857143,17.85714286,17.85714286,26.42857143,0,0
2014,124,167327,4.7,4.838709677,90.32258065,50,20.16129032,20.16129032,31.4516129,0,0
2019,126,102855,3.9,17.46031746,96.03174603,17.46031746,78.57142857,0,96.03174603,0,30.95238095
2018,129,102644,4.3,31.78294574,102.3255814,17.05426357,85.27131783,0,94.57364341,0,20.15503876
2017,193,102394,4.7,41.96891192,68.39378238,11.39896373,56.99481865,0,63.21243523,0,32.12435233
2016,167,102487,5,30.53892216,80.23952096,13.17365269,67.06586826,0,71.25748503,0,3.592814371
2015,191,102382,5.9,18.32460733,68.58638743,21.9895288,46.59685864,0,59.16230366,0,5.235602094
2014,195,102195,6.5,18.46153846,87.69230769,26.66666667,61.02564103,0,56.92307692,0,0
2019,306,369292,3.3,37.25490196,51.96078431,44.11764706,7.843137255,0,92.48366013,0,12.41830065
2018,492,366261,3.6,58.1300813,32.5203252,23.17073171,9.349593496,0,58.1300813,0,15.04065041
2017,419,363372,3.8,55.3699284,39.37947494,28.40095465,10.97852029,0,65.15513126,0.238663484,5.250596659
2016,464,360094,3.966666667,54.09482759,40.51724138,30.81896552,9.698275862,0,59.05172414,0.646551724,1.293103448
2015,981,357127,4.733333333,58.00203874,33.53720693,24.05708461,9.480122324,0,25.68807339,0.203873598,0.611620795
2014,1141,354812,5.4,51.70902717,35.84574934,21.73531989,14.11042945,0,21.03418054,0,0.350569676
2019,286,259547,3.1,27.27272727,88.11188811,52.7972028,35.31468531,0,18.18181818,0,23.77622378
2018,316,254943,3.4,26.58227848,86.70886076,47.78481013,38.92405063,0,13.92405063,0,10.75949367
2017,309,250622,3.6,33.33333333,91.26213592,50.1618123,41.10032362,0,15.85760518,0,0
2016,349,246999,3.8,36.96275072,74.49856734,37.53581662,36.96275072,0,12.60744986,0,0
2015,311,245001,4.4,19.2926045,88.10289389,44.05144695,44.05144695,0,15.75562701,0,0
2014,246,243381,5,19.91869919,80.48780488,21.95121951,58.53658537,0,20.32520325,0,0
2019,12,29014,4.3,8.333333333,250,175,75,0,258.3333333,0,0
2018,15,29133,4.6,0,200,140,60,0,120,0,0
2017,10,29242,5.1,0,300,210,90,0,170,0,0
2016,20,29358,5.5,0,150,105,45,0,120,0,0
2015,9,29426,6.2,0,333.3333333,233.3333333,100,0,266.6666667,0,0
2014,13,29648,7,38.46153846,230.7692308,161.5384615,69.23076923,0,184.6153846,0,0
2019,164,172319,3.66,10.97560976,54.87804878,39.63414634,15.24390244,0,62.19512195,0,40.24390244
2018,141,171922,3.94,21.27659574,51.77304965,28.36879433,23.40425532,0,72.34042553,0,34.75177305
2017,153,171262,4.34,11.11111111,57.51633987,28.10457516,29.41176471,0,79.08496732,0,0.653594771
2016,138,170980,4.62,18.84057971,62.31884058,31.15942029,31.15942029,0,76.08695652,0,0
2015,158,171126,5.36,22.15189873,43.03797468,19.62025316,23.41772152,0,66.4556962,0,0
2014,111,171100,6.24,16.21621622,46.84684685,13.51351351,33.33333333,0,99.0990991,0,0
2019,249,151049,3.8,34.13654618,88.75502008,74.69879518,14.0562249,0,39.75903614,0,4.819277108
2018,199,150656,4.3,22.61306533,131.1557789,107.0351759,24.12060302,0,50.25125628,0,12.06030151
2017,208,150169,4.6,10.09615385,135.0961538,102.4038462,32.69230769,0,49.51923077,0,18.75
2016,233,149602,4.9,31.3304721,91.84549356,68.24034335,23.60515021,0,47.63948498,0,0
2015,201,149068,5.5,18.4079602,124.3781095,81.09452736,43.28358209,0,62.68656716,0,0
2014,107,149048,6.4,3.738317757,211.2149533,142.0560748,69.1588785,0,121.4953271,0,0
2019,275,181501,5.933333333,13.45454545,89.09090909,75.27272727,13.81818182,0,100,0,20.36363636
2018,292,180610,6.633333333,10.95890411,82.53424658,67.80821918,14.7260274,0,90.75342466,0,7.534246575
2017,260,179807,6.933333333,16.15384615,83.84615385,68.07692308,15.76923077,0,101.5384615,0,6.538461538
2016,262,179355,7.333333333,14.1221374,87.78625954,70.22900763,17.55725191,0,96.5648855,0,6.488549618
2015,326,178890,8.4,14.72392638,78.83435583,63.49693252,15.33742331,0,66.25766871,0,8.282208589
2014,336,178503,9.433333333,12.20238095,61.30952381,46.72619048,14.58333333,0,58.33333333,0,0.595238095
2019,447,909327,3.7,16.3310962,83.6689038,49.44071588,34.22818792,0,63.98210291,44.07158837,40.04474273
2018,478,909619,4,17.78242678,77.19665272,41.0041841,36.19246862,0,57.74058577,41.21338912,14.22594142
2017,525,909705,4.1,16.76190476,74.0952381,37.33333333,36.76190476,0,44.95238095,35.23809524,21.52380952
2016,544,908501,4.3,18.75,77.57352941,36.02941176,41.54411765,0,54.59558824,34.00735294,0
2015,625,906197,5.1,24.48,71.04,29.92,41.12,0,44.96,29.6,0
2014,659,899686,6,27.16236722,68.28528073,29.74203338,38.54324734,0,41.88163885,28.07283763,0
2019,647,1050688,2.9,11.59196291,64.60587326,42.50386399,16.84698609,5.255023184,313.755796,30.44822257,43.74034003
2018,840,1048478,3.1,15.83333333,57.97619048,33.69047619,20.23809524,4.047619048,243.0952381,23.92857143,34.4047619
2017,894,1046822,3.3,14.65324385,57.04697987,30.42505593,22.14765101,4.474272931,204.5861298,22.48322148,20.13422819
2016,981,1038846,3.3,9.785932722,62.7930683,27.42099898,31.29459735,4.077471967,189.2966361,9.276248726,16.30988787
2015,1100,1032814,3.8,9.363636364,56.27272727,25.27272727,27,4,172.7272727,2.181818182,6.818181818
2014,891,1024617,4.3,10.66217733,67.34006734,31.87429854,30.97643098,4.489337823,209.8765432,1.346801347,0
2019,2106,1049209,3.086666667,4.510921178,107.0275404,58.02469136,48.29059829,0.712250712,120.2279202,5.460588794,15.71699905
2018,2516,1045384,3.48,3.895071542,108.6645469,48.68839428,59.3799682,0.59618442,93.79968203,3.53736089,11.84419714
2017,2280,1042431,3.813333333,7.894736842,107.7631579,53.37719298,53.72807018,0.657894737,109.6491228,1.052631579,16.18421053
2016,2241,1040126,4.293333333,5.354752343,83.48951361,39.71441321,43.7751004,0,91.96787149,7.005800982,0
2015,2372,1038774,4.973333333,2.487352445,82.41989882,34.90725126,47.51264755,0,91.90556492,0,4.047217538
2014,2726,1042427,6.28,3.411592076,75.16507704,29.93396919,45.23110785,0,74.35803375,0,0
2019,1298,2404319,5.17704918,10.32357473,129.8151002,102.1571649,27.65793529,0,28.1972265,4.776579353,60.78582435
2018,1413,2405223,5.47704918,14.15428167,118.3297948,92.07360226,26.2561925,0,46.21372965,4.387827318,71.12526539
2017,1549,2403450,6.255737705,15.62298257,93.67333764,72.95029051,20.72304713,0,53.26016785,299.3544222,54.87411233
2016,1536,2400715,6.468852459,14.58333333,105.0130208,72.72135417,32.29166667,0,47.0703125,3.645833333,20.703125
2015,1824,2403341,6.93442623,12.28070175,111.7872807,65.35087719,46.43640351,0,41.44736842,5.86622807,12.11622807
2014,2333,2408579,8.662295082,22.37462495,98.07115302,52.29318474,45.77796828,0,37.97685384,0,5.61508787
2019,222,1749343,5.2,7.657657658,86.03603604,46.3963964,35.13513514,4.504504505,286.9369369,0,96.3963964
2018,211,1754453,5.2,6.161137441,83.88625592,54.50236967,25.59241706,3.791469194,228.9099526,0,99.0521327
2017,226,1757217,5.5,6.194690265,84.07079646,50.44247788,30.53097345,3.097345133,716.3716814,0,74.33628319
2016,277,1760612,6.2,3.971119134,88.44765343,43.32129964,38.98916968,6.137184116,468.9530686,0,64.2599278
2015,333,1764872,6.8,3.303303303,103.3033033,37.53753754,60.96096096,4.804804805,145.045045,285.8858859,6.006006006
2014,456,1771679,9.6,4.824561404,88.37719298,27.63157895,57.23684211,3.50877193,81.35964912,0,8.333333333
2019,265,873972,4.3,7.547169811,77.35849057,63.77358491,13.58490566,0,93.20754717,0,32.83018868
2018,270,872795,4.1,10.37037037,138.5185185,91.11111111,44.07407407,3.333333333,103.3333333,0,6.666666667
2017,354,871364,4.3,18.07909605,86.44067797,51.41242938,30.50847458,4.519774011,76.83615819,259.039548,8.757062147
2016,403,868534,5.2,12.15880893,87.59305211,43.67245658,37.71712159,6.203473945,37.71712159,271.7121588,8.188585608
2015,450,864960,5.7,15.33333333,78.66666667,39.55555556,33.55555556,5.555555556,32.88888889,0,0
2014,343,862876,7.9,12.24489796,80.17492711,47.81341108,32.36151603,0,43.14868805,0,0
2019,425,1257584,3.5,10.11764706,68.70588235,40.47058824,28.23529412,0,155.7647059,10.35294118,24
2018,427,1256694,3.4,16.62763466,61.12412178,38.64168618,22.4824356,0,159.2505855,0,80.32786885
2017,412,1256016,3.5,11.40776699,65.29126214,39.32038835,25.97087379,0,176.9417476,355.8252427,21.11650485
